X,Y
1.7578753339932125,3.2939143058392393
1.8854728349164243,3.4173148735698486
1.8443901917964716,3.400538314272156
1.7847533817944339,3.410257575738925
1.8763977969025551,3.446306672785066
1.8544990684747171,3.6707268908035156
1.9485938036347261,3.6741317111434375
1.946707406819792,3.6609565039572156
1.9347047358648166,3.8602959570004836
2.0195561658019585,3.8798260918600556
1.9249057306852755,4.0120274286343305
1.9545396243254411,4.028354789684802
1.9678119978288224,-0.028257323047685745
1.9467643631496856,0.12641507521050901
1.8933835627692797,0.09613370588636638
1.8484251387306032,0.10704798430252421
2.0105250909273114,0.30429471232608685
1.9906986932773865,0.2955520369583992
1.927225043843563,0.4260981412558759
1.9050784177678826,0.48438067105983057
1.9224087305257835,0.5496735309400558
1.8233998861311371,0.5203352867219174
1.8463672867771732,0.6471877366326242
1.8149415821245274,0.6736489173057607
1.8299443236270907,0.6688717651587097
1.792733160268327,0.7972021912581272
1.7468948501386516,0.9125619135307976
1.7110549563523079,0.9516734716473086
1.715076234659859,0.9219122858294354
1.8040585013743886,0.946963063251767
1.706492882034669,1.0450235800458993
1.7258803758304921,1.0945235943007614
1.7413492921830296,1.2261975559032257
1.6911740758800693,1.171179275172689
1.6630285843614452,1.288711908740326
1.6039710826850286,1.3820635691330827
1.6392639464554075,1.4151254215313847
1.611292801433472,1.3952683593283213
1.509556061798722,1.5504038239548115
1.5889268712129938,1.51881695877348
1.4904462613512384,1.6076885885803534
1.5056656328469895,1.7588294869106849
1.4711751424488155,1.6889032159085218
1.4578863824899189,1.7338848969711296
1.5865729178417523,1.8955076138254827
1.444996753965067,1.8906932474097906
1.4496892371932777,1.8555075412943283
1.3765147983639134,1.9135702975244189
1.3722807517243103,2.06889644126969
1.3961349145132027,1.9596164258480833
1.408710044959161,1.9721549226222166
1.3221589385047454,2.079885303027436
1.3608346799816475,2.1034116279285877
1.3799336100253652,2.176922284038121
1.2631809635846054,2.2739360303636023
1.3318584128198196,2.2379093554577296
1.2669665976604212,2.332036091023667
1.2174383886065026,2.425505831335482
1.2166719306643246,2.3958546057300025
1.2866527006396373,2.3729022364533625
1.2204153324646076,2.5670630358243245
1.281946172583617,2.4603789060574104
1.1926127716497679,2.4863875984137276
1.2070986746750592,2.6430087239524194
1.1806380592289214,2.5670916625545708
1.1623911108901903,2.5807623774434005
1.230428807631827,2.7841367303306797
1.1626857486540467,2.7256575255749023
0.9862557300752708,2.7984399603899535
1.0615680466967083,2.829509662652739
1.0929679763026134,2.8560412796698826
1.011997572514835,2.9106778217432336
0.9736274014583892,2.8816026582208436
1.0262563268938807,3.0290211564772562
0.973386775078903,2.9753179914625862
1.046908768080054,3.0085417940511396
1.0613500623283485,3.0741668838934944
0.9599768727221145,3.032935077708911
0.9104534141499934,3.0882589895446766
0.9003500147599733,3.101666559478844
0.8893812345004172,3.3172386794951874
0.8541956565684939,3.258882091403411
0.8669153181781792,3.236699377388427
0.8907369655244486,3.3187870183895427
0.838794938080673,3.253103182218371
0.7168796022734581,3.3299035461877717
0.7968219989530998,3.347820952467697
0.7720690244004736,3.3455893678647093
0.8779582764119276,3.4291925078639176
0.7870671370174246,3.5052115418910166
0.7264093667484921,3.498803381902884
0.7585083430890182,3.499263260179144
0.6061462360473071,3.529896466283797
0.7082110798564454,3.5673002906971223
0.7449994082895824,3.5275148317481904
0.6182373017705339,3.5058136159326247
0.6192395416674734,3.547371661692863
0.585150115377612,3.602526242166951
0.6051080685556002,3.5628536892283673
0.48793036526920724,3.532947297631177
0.5712497500004295,3.736662396072846
0.5514567135850115,3.679267966323915
0.554738060018658,3.7137020399258067
0.4633565717847886,3.7729683348685943
0.5133268202307463,3.682376650550918
0.449260239242349,3.678033164209797
0.49636115150996274,3.8579859635940434
0.5234536505496266,3.726095144822979
0.4174170308907292,3.806596284752158
0.46283692299934764,3.7924215238447925
0.43509151371309596,3.8422357176021347
0.45151005235266595,3.8480873067920496
0.36600055911025314,3.8777629409703183
0.4728966652412604,3.8690349437548157
0.40569428643937144,3.8794763910403316
0.30316285637467694,3.8881562866751493
0.32193517185014664,3.9596091535160713
0.3417199748689348,3.9562975548307597
0.38076434962298095,3.832751179939195
0.30866845125535697,3.86597945693398
0.24828130847238547,3.923390929880659
0.3247767252129576,3.8738418028578674
0.23791948416625983,4.0420084921776
0.1668919306217015,4.015271098831078
0.19438239524840398,4.08829005003942
0.19906491099379614,3.964697173198511
0.14238502559079888,3.9923690814922104
0.17558969513564615,3.976455788274405
0.13740879447640084,4.033483252347901
0.2689690489186595,3.8527152895226706
0.13018871869568865,4.018470286772838
0.1386423537005843,3.933276579690265
0.11331724375634655,4.042757118808211
0.08596705768117596,3.991155535763972
0.09586637611991711,3.9781365390806216
0.07370442133276073,3.91968696093066
0.05962461483576481,4.010094093586563
0.021579374383256824,4.023118903733025
-0.08141868179803657,3.984251699108902
-0.07378892060477762,3.947589962048135
-0.13841008789915488,4.019431923644801
-0.08550074523317061,3.928041448228944
-0.16988160577148534,3.99367957587249
-0.058905858839059376,3.990230465763454
-0.12397267943212502,4.012435653005786
-0.14336408377900914,4.021776299180747
-0.149962855910807,3.933540773588988
-0.13319486617953086,3.985680818622797
-0.23515806415100554,3.8483898928650495
-0.16322034504756233,3.8960314086917025
-0.17379940319684783,4.039095778173336
-0.2143275613518553,3.932351553579455
-0.28028471504123914,3.9784369389086787
-0.28335474862652327,3.901363324137096
-0.31406519903995894,3.935373012455869
-0.29509751430360487,3.9411150911938466
-0.3313594896945482,3.964291546296932
-0.37296179111981537,3.9166323905554954
-0.29498374492083035,3.8451900665895438
-0.3396610682192975,3.826599767158362
-0.36359748635577394,3.8258091583754417
-0.4809169160280797,3.822014187738644
-0.37585342496807106,3.8221475498603596
-0.39612666317781403,3.844581091479177
-0.4446986848204788,3.734772410811316
-0.4869040580813232,3.839527987777633
-0.5492946227514712,3.8090153009501835
-0.4684569565160575,3.7374324016695186
-0.5381183317191586,3.773241883526349
-0.46187199171296034,3.7795983419937036
-0.5636943022719096,3.78069069263209
-0.5110001159042912,3.7041724499999265
-0.5521159426770879,3.690610652118132
-0.6252942127176654,3.695023195045155
-0.5663233328511743,3.7028136086254544
-0.5784903568605891,3.6231173685737854
-0.6109804451684299,3.6501675757016097
-0.6275110177140424,3.6385403493129065
-0.6707535584917707,3.538878240460451
-0.7213200644536427,3.578187312721002
-0.6849886547558662,3.4727777284603776
-0.6261415932846236,3.4923724552726814
-0.7276574973310271,3.432006102648736
-0.784975927690598,3.3989538592115283
-0.704972912093343,3.4660999714778007
-0.7723596712743179,3.3936969229724103
-0.8510983284815958,3.41209888772209
-0.8218713953329928,3.380339505029658
-0.7861125979592387,3.321672425837855
-0.9408826921949273,3.3203425497303014
-0.9379231815531188,3.187115385399054
-0.8266173758002496,3.2191968383948777
-0.8363805764566297,3.173184462479369
-0.8558210703092008,3.1853391346728586
-0.964845126794897,3.162709994412081
-0.85008326447493,3.030768387082552
-0.9509583838970862,3.0630805348070593
-1.0395945933167725,3.0664985071959916
-1.0173264872049528,3.1237760862297024
-1.0026506296518853,2.9541384366926278
-0.9556225242704557,2.991060943411322
-1.1217843422132776,2.94637975770157
-0.9232308753633908,2.868899894873682
-1.0689077046262072,2.8329577815258906
-0.969742919613439,2.8352128013296496
-1.0219825855554032,2.7836741574814923
-1.0917364381938004,2.6340666724721693
-1.2185839356522856,2.6980191494828025
-1.1621536818542004,2.6732688728106426
-1.1728031928538634,2.7238103433558045
-1.190286948322335,2.6387382328734446
-1.2123551945642153,2.557922474253134
-1.2558510104915734,2.5010461085838793
-1.2923239655074024,2.5790900234798433
-1.1964393701095946,2.3803079162910232
-1.2214888485380349,2.412605050318592
-1.216338454505902,2.3246485652416395
-1.341680641325006,2.3257978134281174
-1.3226272529458938,2.2835624473617013
-1.3606470314252908,2.158826752919975
-1.2909883662995139,2.2000575066810697
-1.454372285150458,2.1758346483601345
-1.3082455318874244,2.1171438656695893
-1.4742800744233306,2.0639819746733856
-1.3352651339083235,2.013530876143142
-1.4202718988127578,2.022618018143239
-1.4942232595805887,1.8522287725931135
-1.3608858570386706,1.9551548421029086
-1.4659723110875345,1.8991580519230837
-1.4219563301883864,1.8146019333461074
-1.5342518128006937,1.8155630043269186
-1.5566882569147171,1.6914320133903775
-1.4869772600245281,1.6373753732781653
-1.5195756992275105,1.623958650787526
-1.522215286410703,1.5281338303483376
-1.5647262299141405,1.4584106984366432
-1.5897804144417653,1.5152928544374429
-1.5946832745879191,1.3731143303077364
-1.676885034543596,1.397163568689857
-1.6291216685538983,1.29684371927433
-1.7057011669658264,1.1797573350554231
-1.6427538086032403,1.152467394252878
-1.602702011981659,1.1838015543136498
-1.792173373175072,1.018761386558974
-1.7759844383773324,1.0425218937551004
-1.7343581556283738,0.9231564532050927
-1.6971442397928345,0.9647918362008854
-1.74026573690141,0.8772240704849393
-1.8472093125746072,0.8216774981061765
-1.8004493678942841,0.6998402192314512
-1.8078976746729989,0.6491343564873021
-1.7711186414178444,0.5753806828743402
-1.8421486369801094,0.5351422686386296
-1.7913155399572604,0.5193969111877441
-1.9421831648950298,0.4139686779201943
-1.9599129722372715,0.4506429583783276
-1.908252076683833,0.3593826423532663
-1.922529280231112,0.1604280218280683
-1.9618829970654905,0.2149283144163303
-1.979518520258906,0.1500597923979759
-1.9472742014633064,0.12902191119274548
-1.9516006031262845,0.03585461161065823
