Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Label
0.14552022229588557,0.7593699938907013,0.8306026721121825,0.6412135927218365,0.29576073357114985,0.9101418599350127,0.46518466421706217,0.4445095637601649,0.6581161523332841,0.31805865218185103,1.0
0.5276306433844935,0.4229185053277572,0.25611670042078816,0.29264674802503654,0.15810988768886625,0.6220316563271393,0.8161477430472107,0.9746069516987206,0.1439601180040081,0.8222084108328956,1.0
0.10635790559014746,0.49987632076256083,0.6647058246603796,0.5555746827087101,0.593949238108169,0.2739118886567017,0.8211343981444832,0.287634460469145,0.6290476450885318,0.08718526173804064,1.0
0.4315263123383646,0.5646970126759755,0.28480174173705775,0.2371460180763877,0.26329595083224244,0.9827529928948447,0.9019787858334312,0.4531400655147333,0.027956714624780665,0.9920409213263834,1.0
0.2794403270332141,0.13565908399218163,0.37028484098553127,0.973725628142678,0.17118573354082423,0.914437379785551,0.8525567554584763,0.7938828653243496,0.08531986251061696,0.5003339795087667,0.0
0.4895239329007841,0.22825658521335446,0.8042967032234163,0.7612974542617414,0.9753055541513431,0.1397698947513627,0.620660438306004,0.40917246923922435,0.5729527472061718,0.5159345903862746,0.0
0.2504342631039318,0.9529951524657297,0.5952783900662431,0.4365619604918206,0.07819241671597899,0.41055084766895344,0.38017797345225546,0.11755993856606972,0.7885727959103261,0.9580860865928643,0.0
0.9541384554559238,0.5856690206943905,0.9847822322786715,0.7278167537824093,0.6992976153946234,0.8169529914694008,0.3635874692085933,0.29818344540556063,0.4890933277192421,0.08021216554731958,1.0
0.5206851311215174,0.9555309717264547,0.4663288153620919,0.730084633356256,0.3137103733493526,0.24489128429665252,0.8356646104438067,0.5743808299021574,0.396954789835987,0.051148959895394475,1.0
0.42587582593197704,0.8137751107249761,0.5588607924369613,0.8938108012825595,0.47183357149822513,0.9992578861992497,0.5986787189940965,0.371091934304586,0.14671406822848476,0.58886466223067,0.0
0.12629710627720725,0.49253048993718684,0.28793544905633006,0.011377593306377887,0.6993936837882754,0.6644882041074593,0.5048030931163648,0.4013055237326798,0.5598140497382601,0.8113421876347929,0.0
0.15139291328787796,0.384256915577586,0.18969962850548516,0.27133384943212835,0.5044221282094359,0.8623871224636834,0.8873983971387864,0.627294420924825,0.3547549050216895,0.08198584240597595,0.0
0.3440299490821589,0.3440565516408193,0.5160521026728244,0.329941283288088,0.8152287431515529,0.974515720863812,0.5247215222846939,0.902215283910422,0.9046047391651418,0.606667990288825,1.0
0.07897529619326171,0.6782601510063685,0.8554573684651787,0.9421624424739274,0.7334998017866935,0.8824602653343275,0.8085554196160211,0.7707826627151305,0.2692405866955284,0.3591543862645099,0.0
0.9726457606144799,0.8797661795224467,0.46981392955003176,0.602391573593281,0.7322504119416515,0.2725526541159512,0.8062235031161978,0.7079272628587696,0.4565415949054139,0.5741424956795129,0.0
0.48380913986657514,0.8419402503500054,0.4854752617225231,0.4562318489209084,0.6842720156977823,0.5351160449007714,0.020290412443704997,0.08891288815473508,0.608867965363252,0.12885947260703257,1.0
0.9175446916635608,0.921844832351947,0.18840905414235987,0.7330234093194419,0.8856967220636665,0.39825567943959606,0.945566113462274,0.11393482514744968,0.1691787930893801,0.173311762933263,0.0
0.9776318572516861,0.23323251432227643,0.2014874185457599,0.3302604667488882,0.2389388581565821,0.783169831224349,0.6016835899527847,0.0417436683643142,0.5160565814653946,0.11946241159125259,0.0
0.4207233923746153,0.9364108872466061,0.14183723433173778,0.8448087063574313,0.02736581422606399,0.5693504284418424,0.10573977902959542,0.9096653408251458,0.8636331078639143,0.8358147887970138,0.0
0.14785184284399155,0.882903249418467,0.329777340605071,0.5561897801731266,0.5735947435649404,0.25431123832423563,0.9341823805310014,0.8813623481096684,0.5153894110567812,0.7851366800256141,0.0
0.3620053921289347,0.6484556910138394,0.12541701789027704,0.2599263464986413,0.0073079659393874286,0.4705913759404592,0.12041212723992079,0.6124992410467615,0.0653947760243313,0.7295197933907732,0.0
0.61323999946399,0.23311178321771187,0.7819801847190205,0.4121411640580058,0.20953707301744806,0.97801592155014,0.5521996407149531,0.40434537937477333,0.03825317952839824,0.04128946241436415,0.0
0.8876525128567588,0.5578940664498552,0.10061258258369399,0.09550801757866256,0.6765163143316713,0.7945496836024756,0.23025900105274222,0.6286269113703957,0.9872139271918425,0.12482901926529377,0.0
0.769095299394413,0.4597659604306449,0.6291308274914621,0.5839508925317182,0.6816473429593003,0.7218102479027987,0.25717356190300444,0.9170234696478239,0.8692243476952373,0.4304812320606146,0.0
0.06814057908179594,0.37801693925939384,0.42949704352400786,0.8961673450067267,0.4498148081073462,0.7827473971441244,0.661479666945565,0.40656489022085496,0.11619076213525426,0.17472574905264482,1.0
0.4316918420202529,0.04737373669166123,0.6568467708752129,0.40644053992206786,0.7649576296729973,0.08766494572769579,0.40543414362304486,0.7652196694602804,0.6414090198313843,0.9563346316519696,0.0
0.8979344227469656,0.04811987336442769,0.9308783045287169,0.7984958592187675,0.5104013641038582,0.4043739351442134,0.7490520188711799,0.5830305108083119,0.8960235661124697,0.021900821765631462,1.0
0.490344413777839,0.6245075478649356,0.5831709556474071,0.15382155043372592,0.8700896524074576,0.6843170581814948,0.05929093303290023,0.42505203778053835,0.8104916660832026,0.27601882805649336,1.0
0.8730723454361325,0.4586627818520259,0.263783506741732,0.003227505234573491,0.10221776306357833,0.21317800470137727,0.3616877921151783,0.6214558871876665,0.8602373122433349,0.0021462669721740157,0.0
0.5580123728517973,0.24773962377012526,0.07691480839531506,0.9324716630034341,0.9108744981499395,0.8180454719892429,0.4588835373195954,0.9613776288928558,0.4899536477496651,0.28660065324890893,0.0
0.3772440904788249,0.6388384675878314,0.546386639710797,0.04622711522752432,0.9725926730349957,0.09633360687516512,0.3461508886576613,0.244263676071251,0.773062556255482,0.8135256740572125,1.0
0.7745136715134584,0.09197790381375581,0.06178620965392023,0.02987040741254099,0.3044494108765733,0.34662466707694994,0.5523611474565234,0.6734664060016682,0.5333340343030509,0.7588770323866725,1.0
0.5851382134354732,0.61783577775213,0.8584049921689609,0.7110036089103124,0.8763205002672912,0.6184994477445671,0.4886104398664598,0.34634979326627746,0.1881970210689723,0.20680338273057897,1.0
0.25021586991625333,0.18176951637773753,0.12256454399007843,0.08442498729011227,0.07734177307812229,0.48261059674998885,0.4849790434452639,0.6591623903405553,0.8506071201765005,0.08693036811679122,1.0
0.25037539680130194,0.6128507039405552,0.8928101864874654,0.1842992485247883,0.3078205682738935,0.7115916554905145,0.8024560990491749,0.5660181646592176,0.1338198008257535,0.28759272916327794,1.0
0.013485348609329262,0.3491789794666962,0.05322574142383274,0.058751893269955335,0.4600841489348032,0.31934834176424487,0.22600689052294587,0.10571986235325814,0.08188084816228824,0.648521778235628,1.0
0.27239754158300966,0.3441060084417703,0.6888825405093542,0.08168586599154548,0.5973523351018487,0.21368023625739196,0.3362662055029443,0.5548312317893129,0.24542797539342665,0.5012586753537631,0.0
0.18376486377199552,0.4900886572363291,0.5779946120214181,0.9358580524391159,0.33689491722810894,0.9569702243835266,0.6044737682997444,0.32594392255040505,0.7292376554300158,0.00721255001872545,0.0
0.7296818266810261,0.8792384890661256,0.261601321887312,0.858522417917229,0.33992327096217956,0.4854891111500963,0.39663231208135896,0.7898994752937567,0.9414372977663322,0.6790654126365725,1.0
0.4394903756361741,0.7044481140283247,0.720114673085518,0.5656249209939678,0.38357953900097463,0.982301751007159,0.23368689489429684,0.20674303314296794,0.02399712216845462,0.32477721085144806,0.0
0.7735417752352912,0.4479379646011311,0.5097648831780742,0.5971405840279365,0.343891734280674,0.9232580322623214,0.5390723810844664,0.742946327041573,0.04427808937854949,0.2231993487547459,1.0
0.9998883001679957,0.5761405622221503,0.05783792825704415,0.9127242851835166,0.2517966861686466,0.9840170218984179,0.1167935832888437,0.05686841890550498,0.11516033348623933,0.619677748638153,0.0
0.06323699884207834,0.2428132497149681,0.32961376737499626,0.6991073686350469,0.8976063591848392,0.3078119400718943,0.5795359430272538,0.5126025246362576,0.6591025056483051,0.20912792604478592,1.0
0.42563454123677735,0.39248836909049256,0.918090623164013,0.27712570624892907,0.13534744076074756,0.22612811443274616,0.6945405220595291,0.6669080720329521,0.8949636605687724,0.24852145228172418,0.0
0.9335267493515446,0.1585092611750697,0.4409978202213647,0.16513469314224394,0.2334569640912284,0.6521654435897775,0.10317099358670778,0.9008141970154417,0.537285046992163,0.8038628408246263,0.0
0.05283828174695249,0.18814825963373016,0.20113669017204594,0.4374827100220672,0.7469320171784903,0.9435978160011301,0.5419598139189307,0.3853548854417672,0.7946893596234742,0.4529995414779383,1.0
0.3930162935435876,0.2717579116834633,0.8665316355073786,0.969948771220526,0.25043758287774087,0.642340174653783,0.5677382437611127,0.037421011169577634,0.11396606037610901,0.733704174401349,1.0
0.6941404819748969,0.14069276076516934,0.88975405744555,0.4072885033555931,0.03462360397521391,0.5111173355235923,0.9276680457183313,0.10573709682799515,0.6506741688672337,0.44577362010242627,1.0
0.14953676217808698,0.09951499232462091,0.7087179590516786,0.9665329035961155,0.9756200123317131,0.5096700173458397,0.058956976326929644,0.7678087900310162,0.23177277093176962,0.4644347536545499,0.0
0.6350032332191916,0.23911535020723684,0.4654527011350773,0.5225968883786518,0.7952438169008268,0.19927470493731825,0.8084711599308386,0.2709967881271059,0.6225415003858064,0.4857829960989244,1.0
0.750362702323378,0.8571471522985263,0.4513970301107846,0.9220197980186678,0.9102372991120734,0.5338247108874218,0.7306203867216765,0.964522467340177,0.4175492887019837,0.4908154619599847,1.0
0.4176893734633178,0.5219888182401926,0.40574069377489175,0.4054267893235777,0.2293176442833087,0.9083774114739128,0.776092101727727,0.8706047000390863,0.21745932879599705,8.819081886768387e-05,1.0
0.3107552070964871,0.23757233890834117,0.2566629413970495,0.014339303146986171,0.43597288637507503,0.8432681066255849,0.17060259171441716,0.9025239700526496,0.22024318398099207,0.5749720886177726,0.0
0.6242313237984345,0.4754259247697671,0.008364018699813291,0.652870717115566,0.9659675976185285,0.6109665752804933,0.013310407519070866,0.8881233972175975,0.3833616776194808,0.7553191122644135,1.0
0.8020169615440719,0.6394302272374759,0.9105944871253884,0.7378046869978767,0.08459478420143385,0.1329589855902531,0.38867311506773583,0.49144338899669615,0.8853425763113174,0.1363685981638817,0.0
0.7398362660894776,0.9501954175296862,0.3457526905178031,0.1418386153095631,0.6031847989648602,0.15207105252277253,0.4370405293136229,0.15644498655708294,0.3166910389598755,0.47386521647091007,1.0
0.752518123380407,0.021780517212481865,0.15116964128340216,0.9686565429692233,0.6195712166974424,0.5777611142616553,0.893450822770391,0.16246515962906927,0.5372487565448946,0.0692997434237329,1.0
0.37391649075062516,0.8476677241763546,0.073022095865095,0.05467767970673654,0.6999320008120282,0.74962859628311,0.711300594253348,0.7192832278118011,0.39486313717240507,0.5458850312607103,0.0
0.7354314191541875,0.47273091398517275,0.9806916743831772,0.7057747905310685,0.3160768028242108,0.43473248000218223,0.8706742726628455,0.6527644273192457,0.24760699299307576,0.4493905307469447,0.0
0.4630976101903783,0.1835935069397806,0.04597183119528969,0.44067720631770235,0.7778982473100959,0.909869656902341,0.053966079646102116,0.5983579956570884,0.7016137204707917,0.7690068693160994,1.0
0.6720582304682776,0.0024129416047841135,0.06021750688043692,0.34093213115876386,0.7988276573563426,0.5941656866974052,0.5734752814691028,0.5486165334574559,0.080612394240405,0.23181329516777383,0.0
0.35835390295412706,0.7784427339112384,0.38856946504972567,0.38494570147314566,0.8464781057050428,0.16148074218092034,0.3492253610571143,0.9429966467290682,0.7368555322923376,0.009316246044319798,0.0
0.3834302280149331,0.8216825798830237,0.21835024097244915,0.7573185460794,0.619890926040569,0.5502866250761407,0.7147382588062505,0.010471787285837197,0.8806486986489175,0.23530278712944153,0.0
0.41510024023952363,0.7080941837885807,0.7750046223938285,0.18275651503656154,0.2975098794411689,0.28693325712596207,0.9267704403244176,0.17734088304158302,0.12867401576434634,0.4152699614596056,0.0
0.02834707550158755,0.688120542967824,0.15685092546083768,0.7000518934070841,0.5928299708265898,0.5672041492262198,0.09538820626954714,0.1438464255443448,0.6531935086213,0.16784599578425896,1.0
0.10894118060658708,0.320640541601539,0.6665590409680684,0.1730979180732184,0.4790186885150859,0.660603737679198,0.4432033305434754,0.5521365625668182,0.10722613569836337,0.8591671025098646,1.0
0.15747460135010027,0.1496458896566274,0.12333827950756204,0.8981725917864197,0.3110954521586011,0.3348054753555737,0.65015994956807,0.9742873913607744,0.8497636563768061,0.20964645757128864,0.0
0.40123188299060675,0.61533917877763,0.6477238729345002,0.7973143953190814,0.03491561490147177,0.3337892915539449,0.07888876080472951,0.417356790083814,0.1439858387239369,0.37771724307751076,1.0
0.7486275883902865,0.015626819530433544,0.9005684021716797,0.7544508985717513,0.0790563940477721,0.021658628417241643,0.5279280558253256,0.9926951329204267,0.7835905670529589,0.7166112562788276,1.0
0.7558405826213994,0.7188743288775673,0.5559117842966372,0.8470776357698085,0.14997306385601195,0.8533896532142707,0.7306755964348136,0.23326151267183626,0.03199027858804637,0.24350523555139458,1.0
0.18971150792320546,0.22674212062113275,0.2496614502386444,0.906685855259234,0.2137674039080113,0.6048709925257985,0.881412043670704,0.5478423832745936,0.12876613868591014,0.0820757367466376,0.0
0.6421017630179641,0.9679036892275367,0.5943325491977186,0.15919248717016465,0.38819684055576875,0.05321543707506404,0.6496995091302058,0.8482640153197142,0.5891343640691847,0.9900147294247282,1.0
0.7651678498367946,0.3673398606013555,0.20996603203923503,0.06633773470764981,0.6084548862863884,0.7046189422811778,0.8985460203588953,0.053073597905512804,0.5584489941528089,0.7875379592918915,1.0
0.4813115234598587,0.12464945783987946,0.12025866585523293,0.4773359982918275,0.8387580596281738,0.825808604728742,0.25174868680801965,0.0820084176444753,0.6830563551211254,0.459974408616998,1.0
0.5213042449605977,0.5961185736878896,0.6149199474638524,0.6470969861037417,0.7440172712240032,0.6638928210959448,0.5699868320169841,0.9534098575615872,0.9383011458689455,0.0329546647227148,0.0
0.9997391305968467,0.08625398002775841,0.8496034888983254,0.9593585872364627,0.7605860290421437,0.6574651940447778,0.3291207400499204,0.26133139448258536,0.5877725277968004,0.24737509680743053,1.0
0.22437478420593848,0.0835295602983096,0.645946365383649,0.34639106476813863,0.09349815068819778,0.2766352844854747,0.5577253917560985,0.5175028935487703,0.45190822854077495,0.5088961858717859,0.0
0.5040204465534194,0.617863158871645,0.9911191793899564,0.24331887087967974,0.8298928905499564,0.43891053738960073,0.02536767599479084,0.6411160183289333,0.47740163237882915,0.21803784755564382,0.0
0.35084013485773236,0.2965335386085981,0.8171791957801308,0.29139562171866096,0.5946576789135332,0.7312267591996613,0.7047895378575274,0.42635992454415406,0.043802961931189266,0.6968281447596579,0.0
0.49717284360520775,0.25124159436142035,0.6899292137391073,0.4077046729912419,0.10942970766944515,0.9123997332012412,0.6222946904378028,0.8028873930923193,0.5189540401759989,0.5638594872535171,0.0
0.6950614708035454,0.6575681514011258,0.2543452534486407,0.5727765687286716,0.8823330809311504,0.16333530897610282,0.1819260842594499,0.25716927375079446,0.8703222259468201,0.4268358672247936,1.0
0.4743077710958721,0.25208097016811715,0.06431714198156246,0.9241433863523726,0.6891890703578282,0.7074788837369647,0.7318141154091687,0.03591317219203716,0.8724317340924606,0.8981173168417195,1.0
0.07384156071858339,0.20801314706987706,0.44716866735739214,0.6958019105766912,0.887721224053858,0.8495822204225657,0.2404690345164876,0.07614599359200513,0.3093496639630444,0.9569176164877048,0.0
0.6983300314811128,0.1910285233778336,0.02906242846450635,0.50882116456714,0.451477531326798,0.1609912071314361,0.0023205104003611865,0.3712998909897979,0.7548112081370566,0.3457932198966376,1.0
0.5401301411340851,0.7077329035517322,0.0001750004287778273,0.6633438227262256,0.6205590042072358,0.5271554826588919,0.22052023480854444,0.5212792346374391,0.7882864802376406,0.9879972297090772,0.0
0.919376411614766,0.20048219411258172,0.7864865204465457,0.4510985237096057,0.1856432688145897,0.6427767806478597,0.3418496451053391,0.8718903825540649,0.05189721006710801,0.82054415431926,1.0
0.8395809794413095,0.12313255751385399,0.3565045071088838,0.9863650643988101,0.7304338770419118,0.08904622858413958,0.25070173426297737,0.9259102442544977,0.44066729970457685,0.41098870143670596,1.0
0.7168568375806683,0.0051110937466049,0.18813020934808244,0.14671411794233435,0.820797629168203,0.6795563355229972,0.5144434628786863,0.5382300051248666,0.7364399334433616,0.8847724028384404,1.0
0.3123510095143578,0.774640223360869,0.3366916733752211,0.3733039427852659,0.762915369801361,0.43892644313549634,0.576681544474391,0.09900602749986387,0.8560072462985372,0.031172534104054517,1.0
0.16538302291937423,0.5374136535363683,0.3721864591824252,0.1550182977187915,0.28467493646417574,0.35812511167608285,0.5745726752384085,0.8811920820033406,0.7293246809288486,0.26168385310747333,1.0
0.37739477578037317,0.1707260558921595,0.13307815119233946,0.7092446755038129,0.5781158938993654,0.001827322487154448,0.009550766706821978,0.4311566894229427,0.6498543606771251,0.27498513390731494,0.0
0.05955383869403552,0.2033913714768386,0.7312428789408649,0.5364255158976952,0.11857409953797415,0.4005886541158914,0.44496735097268636,0.2548977612184604,0.0997748867518019,0.08866566202574588,0.0
0.3162055305267022,0.18530017736658144,0.025012886790137023,0.3218784411541372,0.03486180817287976,0.7519549850200544,0.8564354449876762,0.9571380353660873,0.4313021328409009,0.13216076618745343,1.0
0.2920416098472459,0.7451951047651381,0.3930798607068473,0.5045633153374244,0.9768524667003282,0.824973040855526,0.41003137099553877,0.8735247782418968,0.00694881970625183,0.4093583505232401,1.0
0.8051331139122563,0.4960819690231001,0.17073435186893182,0.894452918584045,0.010599927854016977,0.32215356864443123,0.613342642891946,0.35550381701424083,0.57363094762045,0.24324236762755513,1.0
0.5974031120825535,0.9714444347001064,0.7256336703896465,0.31469635671952967,0.7049144879591493,0.7564626087109881,0.35878048372624405,0.24205907254808035,0.007915961051998321,0.25394732123451924,1.0
0.9413868793621275,0.07301240215082438,0.22789473695392004,0.9883055966493955,0.15415471956542148,0.972294879883896,0.22421137804699687,0.951055959901209,0.43614091198198246,0.6767884872630137,0.0
0.8611844715598094,0.9540971950041923,0.07140678705812509,0.9157770125880386,0.05765747947554556,0.9371616734694964,0.777615261521113,0.12601509239038633,0.793525328059438,0.6541243148959943,1.0
0.08492246075820364,0.752362675966439,0.5669560402561314,0.4467883299791656,0.14075858590665768,0.6703409797248303,0.5274088020138804,0.30465917281878996,0.2887666534014608,0.7155916745369129,1.0
0.32322882287198973,0.0032331705329047278,0.8502828763147466,0.8193940490025017,0.9144267357365495,0.8537321761015934,0.12740589132889768,0.03738383213048513,0.5752262022005602,0.34759832442648975,0.0
0.44315591799720566,0.6072508520246707,0.7187334008133784,0.8577780067237446,0.5784307788762598,0.1470029900365718,0.20649026263586834,0.9380466823023846,0.6890219523166254,0.7705623514126436,0.0
0.4868053026861855,0.9272640952079564,0.45640695773398576,0.6681573949091096,0.9369837017819734,0.3686550198270765,0.7036625300520579,0.8748060850303278,0.9179152757157338,0.8770997637245773,0.0
0.23000829003413648,0.6167201316333866,0.1717949990298936,0.3227118314058893,0.940003779160833,0.039793166063630814,0.7699061782504365,0.7273460853064334,0.8246315974112031,0.8481955405329471,0.0
0.349746623517567,0.6238888051831244,0.5405695182549222,0.12358264780801997,0.7452588554384466,0.2887738990060176,0.25853406571627624,0.3644497811077717,0.8569398636050384,0.8110687518601435,0.0
0.18061257236841188,0.7943565765556478,0.2939557761417634,0.9306242204657221,0.39436098006328746,0.8418630603990488,0.6035751630450149,0.9142311062391527,0.22487079766469054,0.4201313889164152,0.0
0.4055115543888397,0.8731581215476277,0.6655607454480311,0.627460489472713,0.9189184716469881,0.7708106149740707,0.817754762929765,0.718731894483222,0.785323117404704,0.6566367041531956,0.0
0.25223459276240445,0.46048453432649694,0.8426788544155359,0.9335831758726235,0.9745479254056143,0.15284653683229554,0.44973213303928683,0.15494465606732355,0.7182540283274168,0.6519896222201285,0.0
0.2965185622413633,0.963593631520583,0.01840042072357162,0.8766179761894383,0.9173793343081786,0.33115362059465425,0.8424962217644103,0.4656723395355692,0.6844266056547185,0.05448092679485561,1.0
0.6130774440571793,0.9971313871731298,0.9308353270841107,0.8396479416391109,0.7124865321236904,0.5586319779622662,0.5638707651718857,0.10574031933798089,0.32979226952352225,0.6326311045582215,1.0
0.42405020431336915,0.913334037395782,0.24826022361310152,0.4107192824647765,0.26224658459420414,0.711853185565048,0.04599493634123941,0.5903874818972014,0.7695615756481392,0.08243771699729208,1.0
0.4755361342818937,0.06446548050220213,0.1478806089521072,0.33852746596449923,0.1132846671573342,0.5118900123324155,0.058756426263814054,0.5829359608950709,0.5713227279418437,0.3876730713295581,1.0
0.4231230275900755,0.08671728642447751,0.6570208922688543,0.3251528956098618,0.46363517136369836,0.9700309894631604,0.3431903047908492,0.1785941096978323,0.544144887629067,0.05537612241154932,1.0
0.913432952386356,0.38404849058567647,0.26759073611033835,0.4933796920776181,0.06785669104437686,0.4927599392948674,0.9030267595383583,0.61362486214083,0.1750960104622743,0.21048502074379738,0.0
0.35718262122855915,0.518201716681984,0.9381933399898169,0.5851402219448513,0.37775562512041716,0.7643312511785147,0.3028816519631806,0.29691061558765197,0.7285096133203464,0.6209464958326238,1.0
0.7651750292154472,0.6071380886070662,0.32815660720805573,0.41578356305510566,0.5406263561708223,0.2866429151415789,0.40562408061946253,0.7499358053432729,0.18674091686701233,0.5510174531698281,0.0
